Mix_ID,Cement Amount  (kg/m³),Cement type,Cement Grade (Mpa),Silica Fume (kg/m³),Flayash Amount   (kg/m³),Limestone Powder  (kg/m3),Quartzpowder (kg/m3),Glass powder (kg/m3),Rice husk ash (kg/m3),Metakaolin (kg/m³),GGBFS  (kg/m³),Slag Amount   (kg/m³),Nano-CaCO3 (kg/m3),Nano-Al2O3 (kg/m3),Nano-TiO2 (kg/m3),Nano Silica (kg/m3),Filler (kg/m³),Fine Aggregate (kg/m³),Sand Type,Max Size (mm),Type of Fiber,Amount / Quantity of Fiber,Length (mm),Diameter (mm),Water (kg/m³),Type of Superplasticizer,Superplasticizer (kg/m³),Specimen,Testing Standard,28-Day,Water_Binder_Ratio,Binder
F40,475.0,Portland cement (P.I. 42.5),42.5,264.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1056.0,Natural River sand,2.36,Straight Steel Fiber ,156.0,13.0,0.2,173.0,polycarboxylate-based superplasticizer (SP),21.1,40 x 40 x 80,ASTM C109,146.0,0.1638257575757575,1056.0
F60,317.0,Portland cement (P.I. 42.5),42.5,264.0,475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1056.0,Natural River sand,2.36,Straight Steel Fiber ,156.0,13.0,0.2,173.0,polycarboxylate-based superplasticizer (SP),21.1,40 x 40 x 80,ASTM C109,140.0,0.1638257575757575,1056.0
S0,792.0,Portland cement (P.I. 42.5),42.5,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1056.0,Natural River sand,2.36,Straight Steel Fiber ,156.0,13.0,0.2,173.0,polycarboxylate-based superplasticizer (SP),21.1,40 x 40 x 80,ASTM C109,195.0,0.1638257575757575,1056.0
S20,634.0,Portland cement (P.I. 42.5),42.5,264.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,1056.0,Natural River sand,2.36,Straight Steel Fiber ,156.0,13.0,0.2,173.0,polycarboxylate-based superplasticizer (SP),21.1,40 x 40 x 80,ASTM C109,180.0,0.1636707663197729,1057.0
S40,475.0,Portland cement (P.I. 42.5),42.5,264.0,0.0,0.0,0.0,0.0,0.0,0.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0,1056.0,Natural River sand,2.36,Straight Steel Fiber ,156.0,13.0,0.2,173.0,polycarboxylate-based superplasticizer (SP),21.1,40 x 40 x 80,ASTM C109,175.0,0.1638257575757575,1056.0
S60,317.0,Portland cement (P.I. 42.5),42.5,264.0,0.0,0.0,0.0,0.0,0.0,0.0,475.0,0.0,0.0,0.0,0.0,0.0,0.0,1056.0,Natural River sand,2.36,Straight Steel Fiber ,156.0,13.0,0.2,173.0,polycarboxylate-based superplasticizer (SP),21.1,40 x 40 x 80,ASTM C109,165.0,0.1638257575757575,1056.0
F0,792.0,Portland cement (P.I. 42.5),42.5,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1056.0,Natural River sand,2.36,Straight Steel Fiber ,156.0,13.0,0.2,173.0,polycarboxylate-based superplasticizer (SP),21.1,40 x 40 x 80,ASTM C109,194.0,0.1638257575757575,1056.0
F20,634.0,Portland cement (P.I. 42.5),42.5,264.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1056.0,Natural River sand,2.36,Straight Steel Fiber ,156.0,13.0,0.2,173.0,polycarboxylate-based superplasticizer (SP),21.1,40 x 40 x 80,ASTM C109,178.0,0.1636707663197729,1057.0
F40,475.0,Portland cement (P.I. 42.5),42.5,264.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1056.0,Natural River sand,2.36,Straight Steel Fiber ,156.0,13.0,0.2,173.0,polycarboxylate-based superplasticizer (SP),21.1,40 x 40 x 80,ASTM C109,173.0,0.1638257575757575,1056.0
F60,317.0,Portland cement (P.I. 42.5),42.5,264.0,475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1056.0,Natural River sand,2.36,Straight Steel Fiber ,156.0,13.0,0.2,173.0,polycarboxylate-based superplasticizer (SP),21.1,40 x 40 x 80,ASTM C109,162.0,0.1638257575757575,1056.0
S0,792.0,Portland cement (P.I. 42.5),42.5,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1056.0,Natural River sand,2.36,Straight Steel Fiber ,156.0,13.0,0.2,173.0,polycarboxylate-based superplasticizer (SP),21.1,40 x 40 x 80,ASTM C109,188.0,0.1638257575757575,1056.0
S20,634.0,Portland cement (P.I. 42.5),42.5,264.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,1056.0,Natural River sand,2.36,Straight Steel Fiber ,156.0,13.0,0.2,173.0,polycarboxylate-based superplasticizer (SP),21.1,40 x 40 x 80,ASTM C109,180.0,0.1636707663197729,1057.0
S40,475.0,Portland cement (P.I. 42.5),42.5,264.0,0.0,0.0,0.0,0.0,0.0,0.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0,1056.0,Natural River sand,2.36,Straight Steel Fiber ,156.0,13.0,0.2,173.0,polycarboxylate-based superplasticizer (SP),21.1,40 x 40 x 80,ASTM C109,175.0,0.1638257575757575,1056.0
S60,317.0,Portland cement (P.I. 42.5),42.5,264.0,0.0,0.0,0.0,0.0,0.0,0.0,475.0,0.0,0.0,0.0,0.0,0.0,0.0,1056.0,Natural River sand,2.36,Straight Steel Fiber ,156.0,13.0,0.2,173.0,polycarboxylate-based superplasticizer (SP),21.1,40 x 40 x 80,ASTM C109,168.0,0.1638257575757575,1056.0
F0,792.0,Portland cement (P.I. 42.5),42.5,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1056.0,Natural River sand,2.36,Straight Steel Fiber ,156.0,13.0,0.2,173.0,polycarboxylate-based superplasticizer (SP),21.1,40 x 40 x 80,ASTM C109,187.0,0.1638257575757575,1056.0
F20,634.0,Portland cement (P.I. 42.5),42.5,264.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1056.0,Natural River sand,2.36,Straight Steel Fiber ,156.0,13.0,0.2,173.0,polycarboxylate-based superplasticizer (SP),21.1,40 x 40 x 80,ASTM C109,179.0,0.1636707663197729,1057.0
F40,475.0,Portland cement (P.I. 42.5),42.5,264.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1056.0,Natural River sand,2.36,Straight Steel Fiber ,156.0,13.0,0.2,173.0,polycarboxylate-based superplasticizer (SP),21.1,40 x 40 x 80,ASTM C109,174.0,0.1638257575757575,1056.0
F60,317.0,Portland cement (P.I. 42.5),42.5,264.0,475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1056.0,Natural River sand,2.36,Straight Steel Fiber ,156.0,13.0,0.2,173.0,polycarboxylate-based superplasticizer (SP),21.1,40 x 40 x 80,ASTM C109,163.0,0.1638257575757575,1056.0
U0,1079.0,Portland cement (P.I 42.5),42.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1079.0,Natural River sand,2.36,Straight Steel Fiber ,156.0,13.0,0.2,177.0, polycarboxylate-based superplasticizer (SP),21.6,40 x 40 x 160 ,GB/T 17671-1999 (similar to ISO 697:1989),90.0,0.1640407784986098,1079.0
U10,971.0,Portland cement (P.I 42.5),42.5,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1079.0,Natural River sand,2.36,Straight Steel Fiber ,156.0,13.0,0.2,177.0, polycarboxylate-based superplasticizer (SP),21.6,40 x 40 x 160 ,GB/T 17671-1999 (similar to ISO 697:1989),106.0,0.1640407784986098,1079.0
U15,917.0,Portland cement (P.I 42.5),42.5,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1079.0,Natural River sand,2.36,Straight Steel Fiber ,156.0,13.0,0.2,177.0, polycarboxylate-based superplasticizer (SP),21.6,40 x 40 x 160 ,GB/T 17671-1999 (similar to ISO 697:1989),112.0,0.1640407784986098,1079.0
U20,863.0,Portland cement (P.I 42.5),42.5,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1079.0,Natural River sand,2.36,Straight Steel Fiber ,156.0,13.0,0.2,177.0, polycarboxylate-based superplasticizer (SP),21.6,40 x 40 x 160 ,GB/T 17671-1999 (similar to ISO 697:1989),115.0,0.1640407784986098,1079.0
U25,809.0,Portland cement (P.I 42.5),42.5,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1079.0,Natural River sand,2.36,Straight Steel Fiber ,156.0,13.0,0.2,177.0, polycarboxylate-based superplasticizer (SP),21.6,40 x 40 x 160 ,GB/T 17671-1999 (similar to ISO 697:1989),101.0,0.1640407784986098,1079.0
1,591.9,"Ordinary Portland Cement
(52.5)",52.5,24.7,264.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1277.2,Locally available sand,2,Straight Steel Fibers ,156.0,13.0,0.2,159.3,polycarboxylic ether based superplasticizer,44.0,40 x 40 x 160,BS-EN-196-1,105.0,0.1808377795436485,880.9000000000001
2,606.4,"Ordinary Portland Cement
(52.5)",52.5,25.3,0.0,0.0,0.0,0.0,0.0,0.0,270.7,0.0,0.0,0.0,0.0,0.0,0.0,1308.5,Locally available sand,2,Straight Steel Fibers ,156.0,13.0,0.2,163.2,polycarboxylic ether based superplasticizer,45.1,40 x 40 x 160,BS-EN-196-1,112.0,0.1808510638297872,902.3999999999999
3,602.8,"Ordinary Portland Cement
(52.5)",52.5,25.1,0.0,269.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.8,Locally available sand,2,Straight Steel Fibers ,156.0,13.0,0.2,162.2,polycarboxylic ether based superplasticizer,44.9,40 x 40 x 160,BS-EN-196-1,103.0,0.2583213887561713,627.9
Ref,883.9,"Ordinary Portland Cement
(52.5)",52.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1318.5,Locally available sand,2,Straight Steel Fibers ,156.0,13.0,0.2,164.4,polycarboxylic ether based superplasticizer,45.5,40 x 40 x 160,ASTM C109,116.0,0.1807785352979987,909.4
Ref,883.9,"Ordinary Portland Cement
(52.5)",52.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1318.5,Locally available sand,2,Steel Fiber ,195.0,13.0,0.2,164.4,polycarboxylic ether based superplasticizer,45.5,40 x 40 x 160,BS-EN-196-1,156.0,0.1807785352979987,909.4
0,700.0,"Ordinary Portland Cement
(52.5)",52.5,50.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1104.0,Locally available sand,2,Straight Steel Fibers ,156.0,13.0,0.2,180.0,polycarboxylic ether based superplasticizer,30.0,50 x 50 x 50 ,ASTM C109,145.1,0.2,900.0
0.5,700.0,"Ordinary Portland Cement
(52.5)",52.5,50.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1104.0,Locally available sand,2,Steel Fiber ,39.0,13.0,0.2,180.0,polycarboxylic ether based superplasticizer,30.0,50 x 50 x 50 ,ASTM C109,145.1,0.2,900.0
1,700.0,"Ordinary Portland Cement
(52.5)",52.5,50.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1104.0,Locally available sand,2,Steel Fiber ,78.0,13.0,0.2,180.0,polycarboxylic ether based superplasticizer,30.0,50 x 50 x 50 ,ASTM C109,145.1,0.2,900.0
1.5,700.0,"Ordinary Portland Cement
(52.5)",52.5,50.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1104.0,Locally available sand,2,Steel Fiber ,117.0,13.0,0.2,180.0,polycarboxylic ether based superplasticizer,30.0,50 x 50 x 50 ,ASTM C109,145.1,0.2,900.0
2,700.0,"Ordinary Portland Cement
(52.5)",52.5,50.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1104.0,Locally available sand,2,Steel Fiber ,156.0,13.0,0.2,180.0,polycarboxylic ether based superplasticizer,30.0,50 x 50 x 50 ,ASTM C109,145.1,0.2,900.0
2.5,700.0,"Ordinary Portland Cement
(52.5)",52.5,50.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1104.0,Locally available sand,2,Steel Fiber ,195.0,13.0,0.2,180.0,polycarboxylic ether based superplasticizer,30.0,50 x 50 x 50 ,ASTM C109,145.1,0.2,900.0
Ref.,439.5,Ordinary Portland Cement (OPC) CEM I 52.5 R,52.5,0.0,0.0,263.7,175.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1273.4,Locally available sand,2,Steel Fiber ,195.0,13.0,0.2,175.8,polycarboxylic ether based superplasticizer,43.9,40 X 40 X 160,EN 196-1,115.0,0.4,439.5
UHPC-1%,435.1,Ordinary Portland Cement (OPC) CEM I 52.5 R,52.5,0.0,0.0,263.7,175.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,1273.4,Locally available sand,2,Steel Fiber ,195.0,13.0,0.2,175.8,polycarboxylic ether based superplasticizer,43.9,40 X 40 X 160,EN 196-1,120.0,0.4040450471156056,435.1
UHPC-2%,430.7,Ordinary Portland Cement (OPC) CEM I 52.5 R,52.5,0.0,0.0,263.7,175.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,0.0,1273.4,Locally available sand,2,Steel Fiber ,195.0,13.0,0.2,175.8,polycarboxylic ether based superplasticizer,43.9,40 X 40 X 160,EN 196-1,127.0,0.4081727420478291,430.7
UHPC-3%,426.3,Ordinary Portland Cement (OPC) CEM I 52.5 R,52.5,0.0,0.0,263.7,175.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,0.0,1273.4,Locally available sand,2,Steel Fiber ,195.0,13.0,0.2,175.8,polycarboxylic ether based superplasticizer,43.9,40 X 40 X 160,EN 196-1,133.0,0.4123856439127375,426.3
UHPC-4%,421.9,Ordinary Portland Cement (OPC) CEM I 52.5 R,52.5,0.0,0.0,263.7,175.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,0.0,1273.4,Locally available sand,2,Steel Fiber ,195.0,13.0,0.2,175.8,polycarboxylic ether based superplasticizer,43.9,40 X 40 X 160,EN 196-1,135.0,0.4166864185826026,421.9
UHPC-5%,417.5,Ordinary Portland Cement (OPC) CEM I 52.5 R,52.5,0.0,0.0,263.7,175.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,1273.4,Locally available sand,2,Steel Fiber ,195.0,13.0,0.2,175.8,polycarboxylic ether based superplasticizer,43.9,40 X 40 X 160,EN 196-1,130.0,0.4210778443113773,417.5
UHPC1-0,874.9,"Ordinary Portland Cement (OPC)
CEM I 52.5 R",52.5,43.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1098.4,Locally available sand,2,Straight Steel Fibers ,156.0,13.0,0.2,202.1,"polycarboxylic
ether based superplasticiser (BASF)",45.9,40 X 40 X 160,EN 196-1,100.0,0.2200087089048552,918.6
UHPC1-0.5,874.9,"Ordinary Portland Cement (OPC)
CEM I 52.5 R",52.5,43.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1098.4,Locally available sand,2,Steel Fiber ,39.0,13.0,0.2,202.1,"polycarboxylic
ether based superplasticiser (BASF)",45.9,40 X 40 X 160,EN 196-1,115.0,0.2200087089048552,918.6
UHPC1-1,874.9,"Ordinary Portland Cement (OPC)
CEM I 52.5 R",52.5,43.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1098.4,Locally available sand,2,Steel Fiber ,78.0,13.0,0.2,202.1,"polycarboxylic
ether based superplasticiser (BASF)",45.9,40 X 40 X 160,EN 196-1,125.0,0.2200087089048552,918.6
UHPC1-1.5,874.9,"Ordinary Portland Cement (OPC)
CEM I 52.5 R",52.5,43.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1098.4,Locally available sand,2,Steel Fiber ,117.0,13.0,0.2,202.1,"polycarboxylic
ether based superplasticiser (BASF)",45.9,40 X 40 X 160,EN 196-1,132.0,0.2200087089048552,918.6
UHPC1-2,874.9,"Ordinary Portland Cement (OPC)
CEM I 52.5 R",52.5,43.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1098.4,Locally available sand,2,Steel Fiber ,156.0,13.0,0.2,202.1,"polycarboxylic
ether based superplasticiser (BASF)",45.9,40 X 40 X 160,EN 196-1,145.0,0.2200087089048552,918.6
UHPC1-2.5,874.9,"Ordinary Portland Cement (OPC)
CEM I 52.5 R",52.5,43.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1098.4,Locally available sand,2,Steel Fiber ,195.0,13.0,0.2,202.1,"polycarboxylic
ether based superplasticiser (BASF)",45.9,40 X 40 X 160,EN 196-1,156.0,0.2200087089048552,918.6
UHPC2-0,612.4,"Ordinary Portland Cement (OPC)
CEM I 52.5 R",52.5,43.7,0.0,262.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1098.4,Locally available sand,2,Straight Steel Fibers ,156.0,13.0,0.2,202.1,"polycarboxylic
ether based superplasticiser (BASF)",45.9,40 X 40 X 160,EN 196-1,95.0,0.3080323121475384,656.1
UHPC2-0.5,612.4,"Ordinary Portland Cement (OPC)
CEM I 52.5 R",52.5,43.7,0.0,262.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1098.4,Locally available sand,2,Steel Fiber ,39.0,13.0,0.2,202.1,"polycarboxylic
ether based superplasticiser (BASF)",45.9,40 X 40 X 160,EN 196-1,100.0,0.3080323121475384,656.1
UHPC2-1,612.4,"Ordinary Portland Cement (OPC)
CEM I 52.5 R",52.5,43.7,0.0,262.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1098.4,Locally available sand,2,Steel Fiber ,78.0,13.0,0.2,202.1,"polycarboxylic
ether based superplasticiser (BASF)",45.9,40 X 40 X 160,EN 196-1,115.0,0.3080323121475384,656.1
UHPC2-1.5,612.4,"Ordinary Portland Cement (OPC)
CEM I 52.5 R",52.5,43.7,0.0,262.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1098.4,Locally available sand,2,Steel Fiber ,117.0,13.0,0.2,202.1,"polycarboxylic
ether based superplasticiser (BASF)",45.9,40 X 40 X 160,EN 196-1,128.0,0.3080323121475384,656.1
UHPC2-2,612.4,"Ordinary Portland Cement (OPC)
CEM I 52.5 R",52.5,43.7,0.0,262.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1098.4,Locally available sand,2,Steel Fiber ,156.0,13.0,0.2,202.1,"polycarboxylic
ether based superplasticiser (BASF)",45.9,40 X 40 X 160,EN 196-1,135.0,0.3080323121475384,656.1
UHPC2-2.5,612.4,"Ordinary Portland Cement (OPC)
CEM I 52.5 R",52.5,43.7,0.0,262.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1098.4,Locally available sand,2,Steel Fiber ,195.0,13.0,0.2,202.1,"polycarboxylic
ether based superplasticiser (BASF)",45.9,40 X 40 X 160,EN 196-1,142.0,0.3080323121475384,656.1
UHPC3-0,699.9,"Ordinary Portland Cement (OPC)
CEM I 52.5 R",52.5,43.7,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1098.4,Locally available sand,2,Straight Steel Fibers ,156.0,13.0,0.2,202.1,"polycarboxylic
ether based superplasticiser (BASF)",45.9,40 X 40 X 160,EN 196-1,92.0,0.271785906401291,743.6
UHPC3-0.5,699.9,"Ordinary Portland Cement (OPC)
CEM I 52.5 R",52.5,43.7,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1098.4,Locally available sand,2,Steel Fiber ,39.0,13.0,0.2,202.1,"polycarboxylic
ether based superplasticiser (BASF)",45.9,40 X 40 X 160,EN 196-1,105.0,0.271785906401291,743.6
UHPC3-1,699.9,"Ordinary Portland Cement (OPC)
CEM I 52.5 R",52.5,43.7,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1098.4,Locally available sand,2,Steel Fiber ,78.0,13.0,0.2,202.1,"polycarboxylic
ether based superplasticiser (BASF)",45.9,40 X 40 X 160,EN 196-1,120.0,0.271785906401291,743.6
UHPC3-1.5,699.9,"Ordinary Portland Cement (OPC)
CEM I 52.5 R",52.5,43.7,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1098.4,Locally available sand,2,Steel Fiber ,117.0,13.0,0.2,202.1,"polycarboxylic
ether based superplasticiser (BASF)",45.9,40 X 40 X 160,EN 196-1,130.0,0.271785906401291,743.6
UHPC3-2,699.9,"Ordinary Portland Cement (OPC)
CEM I 52.5 R",52.5,43.7,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1098.4,Locally available sand,2,Steel Fiber ,156.0,13.0,0.2,202.1,"polycarboxylic
ether based superplasticiser (BASF)",45.9,40 X 40 X 160,EN 196-1,140.0,0.271785906401291,743.6
UHPC3-2.5,699.9,"Ordinary Portland Cement (OPC)
CEM I 52.5 R",52.5,43.7,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1098.4,Locally available sand,2,Steel Fiber ,195.0,13.0,0.2,202.1,"polycarboxylic
ether based superplasticiser (BASF)",45.9,40 X 40 X 160,EN 196-1,149.0,0.271785906401291,743.6
1,582.1,"Ordinary Portland Cement
(OPC) CEM I 52.5 R",52.5,0.0,259.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,0.0,1256.1,Locally available sand,2,Straight Steel Fibers ,156.0,13.0,0.2,173.2,polycarboxylic ether based superplasticiser,43.3,40 X 40 X 160,EN 196-1,110.0,0.2057007125890736,842.0
2,591.9,"Ordinary Portland Cement
(OPC) CEM I 52.5 R",52.5,0.0,264.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7,0.0,1277.2,Locally available sand,2,Straight Steel Fibers ,156.0,13.0,0.2,159.3,polycarboxylic ether based superplasticiser,44.0,40 X 40 X 160,EN 196-1,112.0,0.1860546601261387,856.2
3,600.0,"Ordinary Portland Cement
(OPC) CEM I 52.5 R",52.5,0.0,267.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,1294.6,Locally available sand,2,Straight Steel Fibers ,156.0,13.0,0.2,147.8,polycarboxylic ether based superplasticiser,44.6,40 X 40 X 160,EN 196-1,110.0,0.1702961170641779,867.9
4,596.1,"Ordinary Portland Cement
(OPC) CEM I 52.5 R",52.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.1,0.0,0.0,0.0,0.0,24.8,0.0,1286.3,Locally available sand,2,Straight Steel Fibers ,156.0,13.0,0.2,177.4,polycarboxylic ether based superplasticiser,44.4,40 X 40 X 160,EN 196-1,119.0,0.2057527255857109,862.2
5,606.4,"Ordinary Portland Cement
(OPC) CEM I 52.5 R",52.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.7,0.0,0.0,0.0,0.0,25.3,0.0,1308.5,Locally available sand,2,Straight Steel Fibers ,156.0,13.0,0.2,163.2,polycarboxylic ether based superplasticiser,45.1,40 X 40 X 160,EN 196-1,122.0,0.1860677231786569,877.0999999999999
6,614.9,"Ordinary Portland Cement
(OPC) CEM I 52.5 R",52.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.5,0.0,0.0,0.0,0.0,25.6,0.0,1326.8,Locally available sand,2,Straight Steel Fibers ,156.0,13.0,0.2,151.5,polycarboxylic ether based superplasticiser,45.8,40 X 40 X 160,EN 196-1,120.0,0.1703395547560152,889.4
7,592.6,"Ordinary Portland Cement
(OPC) CEM I 52.5 R",52.5,0.0,0.0,264.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7,0.0,1278.8,Locally available sand,2,Straight Steel Fibers ,156.0,13.0,0.2,176.4,polycarboxylic ether based superplasticiser,44.1,40 X 40 X 160,EN 196-1,108.0,0.2976712791090111,592.6
8,602.8,"Ordinary Portland Cement
(OPC) CEM I 52.5 R",52.5,0.0,0.0,269.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1,0.0,1300.8,Locally available sand,2,Straight Steel Fibers ,156.0,13.0,0.2,162.2,polycarboxylic ether based superplasticiser,44.9,40 X 40 X 160,EN 196-1,110.0,0.2690776376907763,602.8
9,611.2,"Ordinary Portland Cement
(OPC) CEM I 52.5 R",52.5,0.0,0.0,272.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,0.0,1318.8000000000002,Locally available sand,2,Straight Steel Fibers ,156.0,13.0,0.2,150.6,polycarboxylic ether based superplasticiser,45.5,40 X 40 X 160,EN 196-1,105.0,0.2464005235602094,611.2
Ref. [1],868.8,Portland cements,52.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,1295.9,Locally available sand,2,Straight Steel Fibers ,156.0,13.0,0.2,178.8,polycarboxylic ether based superplasticiser,44.7,40 X 40 X 160,ASTM C109,102.0,0.2058011049723757,868.8
Ref. [2],883.9,Portland cements,52.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,0.0,1318.5,Locally available sand,2,Straight Steel Fibers ,156.0,13.0,0.2,164.4,polycarboxylic ether based superplasticiser,45.5,40 X 40 X 160,ASTM C109,105.0,0.1859938907116189,883.9
Ref. [3],896.3,Type II Portland cement,52.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8,0.0,1337.1,Locally available sand,2,Straight Steel Fibers ,156.0,13.0,0.2,152.7,polycarboxylic ether based superplasticiser,46.1,40 X 40 X 160,ASTM C109,100.0,0.1703670645989066,896.3
1,594.2, Ordinary Portland Cement (OPC) CEM I 52.5 R,52.5,0.0,0.0,265.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8,0.0,1282.3,Locally available sand,2,Straight Steel Fibers ,156.0,13.0,0.2,176.9,polycarboxylic ether based superplasticizer,44.2,40 X 40 X 160,EN 196-1,98.0,0.2977112083473577,594.2
